OTU_ID	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	Taxonomy
12	0.0667424510292265	0.140103754581905	0.049379331590232	0.0121158592626497	0.0241469744266398	0.114037466074143	0.0764078010144168	0.0550036349644219	0.0332558578232808	0.0473614714713198	0.0276435639977242	0.0609132901704421	0.0355218146117837	0.0367596046377497	0.0209738452039193	0.00914724458874155	0.00850294307492463	0.0173191496565446	0.0340157280420054	0.045592245207428	Root; 100%; Bacteria; 100%; "Actinobacteria"; 100%; Actinobacteria; 100%; Actinobacteridae; 100%; Bifidobacteriales; 100%; Bifidobacteriaceae; 100%; Bifidobacterium; 100%
13	0	0	0.000156511352108501	0.00398404381159202	0.00179100595660068	0.00235981856697366	0.0331065437682824	0.00156010310080906	0.000110118734514175	2.13628648945962e-05	6.93400434725522e-05	0.023257456788839	0.0655763586267973	0.0218989417166482	9.97804243763999e-05	0.0164176977738781	0.0906920290097812	4.4790904284167e-05	9.04330027702384e-05	7.41578484180677e-05	Root; 100%; Bacteria; 100%; Firmicutes; 98%; Clostridia; 98%; Clostridiales; 98%; Ruminococcaceae; 94%; Clostridium IV; 68%
14	0.0158544703003429	0.0377091394145342	0.0265547594077423	0.0165365106152381	0.0329334389431396	0.0370828631953003	0.00559658239892393	0.0246816311076715	0.0111691859292949	0.0269385726320858	0.0204553128244029	0.00567208774866464	0.00786113201625997	0.00920390304033042	0.0304529855196773	0.0162317094365839	0.00615106520313697	0.0128848501324121	0.0133324084084123	0.0196073351217371	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Erysipelotrichia; 100%; Erysipelotrichales; 100%; Erysipelotrichaceae; 100%; Clostridium XVIII; 75%
15	0.000844455951697725	0.00603556163211055	0.0106427719433781	0.0144444328146304	0.014517683577622	0.00962315623415232	0.020494527094651	0.0250816575437764	0.0122861045222244	0.0159153343464742	0.0084248152819151	0.0155555583742642	0.0256529278565969	0.0182957910335169	0.0153063170993397	0.0183113972081462	0.0226865757786287	0.00980920803823258	0.00943087028889628	0.0135263915514555	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 100%; Blautia; 100%
16	0.00292136113019753	0.016269774834385	0.0188074474783715	0.0171368459841081	0.0193850056479133	0.0122281507561362	0.0226753549777998	0.0339222417816944	0.0184055599116549	0.0307411625833239	0.017080764042072	0.0225935000289618	0.0177609073058919	0.0163728660575452	0.0187587197827632	0.0126302989053418	0.0126820491394089	0.0138254591223796	0.0114720723514245	0.0163147266519749	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 100%; Coprococcus; 98%
17	0.00885537592591128	0.0267139206151675	0.018337913422046	0.0145899686616292	0.0092078776827588	0.00582292893149344	0.0153446202862515	0.0132408750350717	0.00799147387617154	0.0202947216498664	0.0138448953466863	0.0283224983570445	0.00730513839624944	0.0199386783916286	0.0237277849167079	0.00564728224147814	0.00938942011890613	0.00725612649403506	0.00989595430314322	0.00443463933540045	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Bacilli; 100%; Lactobacillales; 100%; Streptococcaceae; 100%; Streptococcus; 100%
18	0.00421467204721207	0.0221216454603008	0.020398646224808	0.0202112907519577	0.0342398197585424	0.0185720785920265	0.0315300416840785	0.0390025775202264	0.0211899907700848	0.0254218092245695	0.023725851541525	0.019975613375732	0.0222706333348662	0.0228324004428481	0.035422050653622	0.02203116395403	0.0188512057107903	0.0204097220521521	0.017195189526741	0.0196963245398388	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 93%; Lachnospiracea_incertae_sedis; 92%
19	0.00352997803232202	0.0188152073487968	0.0151294307038218	0.00724040838819006	0.0102403399400933	0.0103893310935594	0.0112457148673213	0.0257617024851547	0.017194253831999	0.0235205142489504	0.0208366830635019	0.0217588115308306	0.00591515434622312	0.00800907587079463	0.0283376405228976	0.0140167574197167	0.00947987696012874	0.0133028985723976	0.0136812214190975	0.02893639245273	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 100%; Ruminococcus2; 81%
20	0.00333978525040812	0.00629797735524579	0.0104862605912696	0.0112972201232815	0.0100296333569638	0.0171623168507175	0.0268530855009402	0.0110407296364949	0.00487668681419917	0.00739155125353028	0.00788165160804677	0.00925745425200116	0.014255058646381	0.0135911590534697	0.00886050168462431	0.00867381973017452	0.00774310560865477	0.0114216805924626	0.0114591533510288	0.0070153324603492	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Ruminococcaceae; 92%; Butyricicoccus; 82%
21	0.000228231338296682	0.0239585555222475	0.0178944645910719	0.00927791024617319	0.00686903461002144	0.0157219081150323	0.0119288657704763	0.0095206291792963	0.0106343235045117	0.0105746181228251	0.00342077547797924	0.00517886272704163	0.00046332801667544	0.00690759457387882	0.0137098303093173	0.00953612929399304	0.00577114647000204	0.00740542950831562	0.00732507322438931	0.0106194038934673	Root; 100%; Bacteria; 100%; Firmicutes; 97%; Clostridia; 81%; Clostridiales; 81%; Ruminococcaceae; 63%; Sporobacter; 33%
22	5.32539789358926e-05	0.00577314590897531	0.0147120670981991	0.013771329522261	0.00524659391992435	0.0618456346513356	0.0493182402008461	0.0165610944547423	0.0026428496283402	0.0050416361151247	5.77833695604602e-05	0.0102439042952472	0.00321240758228305	0.00834512101222657	0.00237477410015832	0.00312798567267502	0.00636816162207121	0.000492699947125837	0.00108519603324286	0.00025213668462143	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Ruminococcaceae; 100%; Ruminococcus; 100%
23	0.00140742658616287	0.00524831446270482	0.0121818002391117	0.0107332687161611	0.00941858426588829	0.00704880870654469	0.00848683621996445	0.00920060803041239	0.00778696765493093	0.0108736982313495	0.00852882534712392	0.00510298195448425	0.00750591387014213	0.00565675988077103	0.0118938265856669	0.0108042315937262	0.0073270041390308	0.00474783585412171	0.00458624514049066	0.00587330159471096	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 100%; Dorea; 96%
24	0.000585793768294818	0.00257167408672536	0.0192248110839942	0.027779154795895	0.00512016997004665	0.0434574380255668	0.0127696668820518	0.0469231009551032	0.000235968716816089	0.00455029022254899	1.1556673912092e-05	0.00155555583742642	0.00223941874726463	0.000765436155483869	0.00991817418301415	0.00503859313760625	0.00756219192620956	0.000253815124276947	0.000193785005936225	0.00188360934981892	Root; 100%; Bacteria; 100%; "Bacteroidetes"; 100%; "Bacteroidia"; 100%; "Bacteroidales"; 100%; Bacteroidaceae; 100%; Bacteroides; 100%
25	0.00333217753913156	0.00823985370644657	0.00777339715472221	0.00922333430354864	0.016161194926032	0.0372360981671817	0.0359179724851127	0.0186812345660982	0.00401146818587351	0.00418712151934085	0.00269270502151745	0.00514092234076294	0.00667192344012634	0.00668356447959085	0.00387148046580432	0.00627287937601315	0.0058254205747356	0.00177670586993863	0.00149860404590681	0.00332227160912943	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 100%; Lachnospiracea_incertae_sedis; 75%
26	7.60771127655608e-06	0	0	0.000109151885249096	0.000231777241442441	0.000735527865030751	0.0400168779040429	0.0372824638449754	0	4.27257297891924e-05	4.62266956483682e-05	0.011875340905231	0.00403095374507633	0.000504067712147914	0	0.000743953349176762	0.0279149812012951	0	1.29190003957483e-05	0	Root; 100%; Bacteria; 100%; Firmicutes; 99%; Clostridia; 99%; Clostridiales; 98%; Ruminococcaceae; 96%; Clostridium IV; 66%
27	0.0103236642022866	0.00390999427471509	0.00185205099995059	0.000400223579246686	0.00983999743214727	0.00456640216206591	0.000289025382104053	0.00268017712190274	0.00596214291155318	0.0016876663266731	0.00369813565186945	0.00510298195448425	0.000494216551120469	0.00205360919763965	0.0017960476387752	0.00182606731161569	0.00202623324338629	0.00143330893709335	0.0109036363340116	0.013125939169998	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Peptostreptococcaceae; 100%; Romboutsia; 96%
28	0.00108790271254752	0.0132782355906432	0.0145555557460906	0.013170994153391	0.0174465050831219	0.0114926228911055	0.00575423260734432	0.0197213032999709	0.00711052400005815	0.0104678037983521	0.00492314308655121	0.00172628757568054	0.00302707637561288	0.00345379728693941	0.0143484250253263	0.00610379906938207	0.000886477043981504	0.00549435092552449	0.00303596509300086	0.0039451975358412	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 100%; Lachnospiracea_incertae_sedis; 92%
29	0	0	0	1.81919808748494e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Bacilli; 100%; Bacillales; 100%; Listeriaceae; 99%; Listeria; 99%
30	0	0	0	1.81919808748494e-05	2.10706583129492e-05	6.12939887525625e-05	2.6275034736732e-05	0	4.71937433632178e-05	0	3.46700217362761e-05	0	1.54442672225147e-05	5.60075235719904e-05	3.991216975056e-05	0	0	1.49303014280557e-05	0	1.48315696836135e-05	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Bacilli; 100%; Bacillales; 100%; Staphylococcaceae; 100%; Staphylococcus; 100%
31	0	0	0	0	0	0	0	0	0	0	3.46700217362761e-05	0	0	0	0	0	0	0	0	0	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Bacilli; 100%; Bacillales; 98%; Bacillaceae 1; 88%; Bacillus; 87%
32	0.000251054472126351	0.011415083956383	0.00871246526737322	0.00212846176235738	0.00297096282212584	0.0057309879483646	0.00662130875365648	0.0130808644606298	0.00582056168146352	0.00115359470430819	0.00102854397817619	0.000720867339295172	0.00123554137780117	0.00520869969219511	0.00554779159532784	0.00328015794864299	0.00305744123332396	0.00516588429410727	0.00321683109854134	0.000904725750700426	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 100%; Lachnospiracea_incertae_sedis; 98%
33	0	0	0	0	2.10706583129492e-05	0	0.00231220305683242	0.000200013218052443	0	0	0	9.48509656967332e-05	0.00939011447128892	0.000317375966907946	0	0.000270528490609732	0.0235730528226102	0	0	0	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Ruminococcaceae; 100%; Ruminococcus; 100%
34	0.00021301591574357	0.00708522452465151	0.0113731582532177	0.00432969144821415	0.00421413166258984	0.00934733328476579	0.0100107882346949	0.0115607640034312	0.00371257447790647	0.00437938730339222	0.000739627130373891	0.00263685684636918	0.00299618784116785	0.00182957910335169	0.00355218310779984	0.00579945451744612	0.00522840542266642	0.00194093918564724	0.00259671907954542	0.000741578484180677	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 99%; Lachnospiracea_incertae_sedis; 68%
35	0.000897709930633617	0.0106015952146637	0.00871246526737322	0.00525748247283147	0.00975571479889548	0.00248240654447878	0.00446675590524445	0.0084405578018131	0.00766111767262902	0.00397349287039489	0.00198774791287983	0.000474254828483666	0.000401550947785381	0.000560075235719904	0.00047894603700672	0.0010313898704496	0.000542741047335615	0.000642002961406394	0.000439246013455443	0.000296631393672271	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Ruminococcaceae; 100%; Faecalibacterium; 77%
36	0.000631440035954155	0.000131207861567621	0.000130426126757084	0.000181919808748494	0	0.000214528960633969	2.6275034736732e-05	4.00026436104886e-05	0	0.00017090291915677	2.31133478241841e-05	0	0.000262552542782749	5.60075235719904e-05	9.97804243763999e-05	0	1.80913682445205e-05	1.49303014280557e-05	1.29190003957483e-05	1.48315696836135e-05	Root; 100%; Bacteria; 100%; "Proteobacteria"; 100%; Gammaproteobacteria; 100%; "Enterobacteriales"; 100%; Enterobacteriaceae; 100%; Escherichia/Shigella; 79%
37	0.000882494508080505	0.000419865157016386	0.000313022704217002	0.000127343866123946	0.00107460357396041	0.000153234971881406	0.00013137517368366	0.00060003965415733	0.000110118734514175	4.27257297891924e-05	5.77833695604602e-05	0.00011382115883608	0	9.3345872619984e-05	0.00021951693362808	3.38160613262164e-05	0.000452284206113012	0.000313536329989169	0.000581355017808675	0.000266968254305044	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Bacilli; 100%; Lactobacillales; 100%; Enterococcaceae; 100%; Enterococcus; 100%
38	0.00286049943998509	0.00926327502667401	0.0175292714361521	0.012315971052273	0.0038137891546438	0.0115845638742343	0.00570168253787085	0.0148409807794913	0.00158885602656167	0.00320442973418943	0.00251935491283606	0.00176422796195924	0.00270274676394007	0.00433124848956726	0.0050888016431964	0.0061714311920345	0.00302125849683492	0.00642002961406394	0.00315223609656259	0.0052652072376828	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 100%; Ruminococcus2; 42%
39	0.000266269894679463	0.00057731459089753	0.000730386309839671	0.000163727827873644	0	0	0	0	0	0	6.93400434725522e-05	0	6.17770688900587e-05	3.73383490479936e-05	0	0	0	0	1.29190003957483e-05	7.41578484180677e-05	Root; 100%; Bacteria; 100%; "Proteobacteria"; 100%; Gammaproteobacteria; 100%; "Enterobacteriales"; 100%; Enterobacteriaceae; 100%; Salmonella; 98%
40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.995608487528e-05	0	0	0	0	0	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Bacilli; 100%; Lactobacillales; 100%; Lactobacillaceae; 100%; Lactobacillus; 100%
41	5.32539789358926e-05	0.000393623584702862	0.00419972128157811	0.00513013860670753	0.00187528858985248	0.0166413179463207	0.00496598156524236	0.0152410072155962	1.57312477877393e-05	0.000491345892575712	1.1556673912092e-05	0.00157452603056577	0.00251741555726989	0.000224030094287962	0.0035920952775504	0.00167389503564771	0.00457711616586368	7.46515071402784e-05	7.751400237449e-05	0.000741578484180677	Root; 100%; Bacteria; 100%; "Bacteroidetes"; 100%; "Bacteroidia"; 100%; "Bacteroidales"; 100%; Bacteroidaceae; 100%; Bacteroides; 100%
42	7.60771127655608e-06	0.0021780505020225	0.00286937478865585	0.00165547025961129	0.00130638081540285	0.00220658359509225	0.00134002677157333	0.00280018505273421	0.00275296836285437	0.00196538357030285	0.00169883106507753	0.000891599077549292	0.0011583200416886	0.00302440627288748	0.00261424711866168	0.00368595068455759	0.00331072038874725	0.00110484230567612	0.000490922015038437	0.00114203086563824	Root; 100%; Bacteria; 100%; "Actinobacteria"; 57%; Actinobacteria; 57%; Coriobacteridae; 54%; Coriobacteriales; 54%; "Coriobacterineae"; 54%; Coriobacteriaceae; 54%; Denitrobacterium; 24%
43	0.000418424120210584	0.000708522452465151	0.0127556751968428	0.00707668056031641	0.00722723580134157	0.0146186163174862	0.0104837388599561	0.0222014672038212	3.14624955754785e-05	0.000213628648945962	0	0.000531165407901706	0.000185331206670176	1.86691745239968e-05	0.00031929735800448	0.000828493502492303	0.00177295408796301	0.000403118138557503	0.000116271003561735	0.000563599647977314	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Negativicutes; 100%; Selenomonadales; 100%; Acidaminococcaceae; 100%; Phascolarctobacterium; 100%
44	0.000159761936807678	0.000918455030973344	0.00886897661948172	0.00362020419409503	0.00105353291564746	0.016457435980063	0.00215455284841203	0.0329221756914322	1.57312477877393e-05	0.000512708757470309	0	0.000588075987319746	0.00162164805836404	5.60075235719904e-05	0.00215525716653024	0.000219804398620407	0.000868385675736983	7.46515071402784e-05	2.58380007914967e-05	0.000207641975570589	Root; 100%; Bacteria; 100%; "Bacteroidetes"; 100%; "Bacteroidia"; 100%; "Bacteroidales"; 100%; Bacteroidaceae; 100%; Bacteroides; 100%
45	0	0.000997179747913916	0.00179988054924776	0.00227399760935617	0.00324488138019418	0.001961407640082	0.00312672913367111	0.00340022470689153	0.00218664344249576	0.00294807535545427	0.000520050326044142	0.00314905206113154	0.00277996810005264	0.0023336468154996	0.00321292966492008	0.00278982505941286	0.00298507576034588	0.000253815124276947	0.000478003014642688	0.00198743033760421	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 99%; Ruminococcaceae; 99%; Intestinimonas; 72%
46	2.28231338296682e-05	0.000288657295448765	0.00297371569006152	0.00411138767771596	0.000674261066014374	0.00312599342638069	0.00704170930944419	0.0038802564302174	0.000361818699118003	0.00209356075967043	2.31133478241841e-05	0.00297832032287742	0.00247108275560235	0.000728097806435875	0.000638594716008959	0.00047342485856703	0.00132066988185	2.98606028561114e-05	0	0.000133484127152522	Root; 100%; Bacteria; 100%; Firmicutes; 98%; Clostridia; 98%; Clostridiales; 98%; Ruminococcaceae; 74%; Flavonifractor; 19%
47	5.32539789358926e-05	0.00191563477888726	0.00229549983092468	0.00178281412573524	0.00305524545537763	0.0014710557300615	0.00241730319577935	0.00588038861074183	0.00121130607965592	0.00260626951714074	0.00127123413033012	0.00345257515136109	0.00172975792892164	0.00102680459881982	0.00395130480530544	0.00505550116826936	0.00381727869959382	0.000851027181399174	0.000826816025327893	0.00215057760412396	Root; 100%; Bacteria; 100%; Firmicutes; 84%; Clostridia; 53%; Clostridiales; 43%; Ruminococcaceae; 17%; Cellulosibacter; 13%
48	0.00238882134083861	0.00262415723135241	0.0124948229433287	0.003019868825225	0.00204385385635607	0.00321793440950953	0.00296907892525072	0.00260017183468176	0.000393281194693481	0.00292671249055968	0.00068184376081343	0.00017073173825412	0.00154442672225147	0.00166155653263572	0.000818199479886479	0.00238403232349826	0.00182722819269657	0.000537490851410005	0.000348813010685205	4.44947090508406e-05	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Peptostreptococcaceae; 100%; Intestinibacter; 88%
49	0.000867279085527393	0.00527455603501835	0.00845161301385905	0.00871395883905286	0.00351879993826251	0.00686492674028701	0.00323182927261804	0.0166410997419633	0.00206079346019384	0.0011322318394136	0.000450710282571589	0.000550135601041053	0.000200775473892691	0.000429391014051926	0.0040909973994324	0.00333088204063232	0.00101311662169315	0.00188121797993502	0.000258380007914967	0.000281799823988657	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 99%; Clostridium XlVa; 78%
50	2.28231338296682e-05	0.000131207861567621	0.00206073280276193	0.00245591741810467	0.00191742990647838	0.00698751471779213	0.00189180250104471	0.0118007798650941	0.000125849982301914	0.000640885946837886	0	0.00132791351975426	0.00174520219614416	0.000317375966907946	0.00207543282702912	0.00101448183978649	0.00267752250018903	1.49303014280557e-05	2.58380007914967e-05	0.000355957672406725	Root; 100%; Bacteria; 100%; "Bacteroidetes"; 100%; "Bacteroidia"; 100%; "Bacteroidales"; 100%; "Rikenellaceae"; 100%; Alistipes; 100%
51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Root; 100%; Bacteria; 100%; "Proteobacteria"; 100%; Gammaproteobacteria; 100%; Pseudomonadales; 100%; Pseudomonadaceae; 100%; Pseudomonas; 98%
52	0	0	7.82556760542505e-05	0.00267422118860286	0.000231777241442441	0.00272758249948903	0.0118500406662662	0.00580038332352085	0.000125849982301914	0.00183720638093527	1.1556673912092e-05	0.00514092234076294	0.00106565443835351	0.000485398537623917	0.00011973650925168	0.000743953349176762	0.00341926859821437	0	0	0	Root; 100%; Bacteria; 100%; Firmicutes; 96%; Clostridia; 95%; Clostridiales; 95%; Ruminococcaceae; 78%; Anaerotruncus; 39%
53	0.000205408204467014	0.000551073018584006	7.82556760542505e-05	0.000363839617496988	0.00103246225733451	0.000337116938139094	0.000157650208420392	0.00264017447829225	0.000723637398236006	0.00288398676077049	0.000450710282571589	0.00151761545114773	0.00159075952391901	0.00181090992882769	0.000778287310135919	0.000422700766577705	0.00124830440887191	0.00429992681128004	0.00366899611239253	0.00198743033760421	Root; 100%; Bacteria; 100%; Firmicutes; 99%; Clostridia; 99%; Clostridiales; 99%; Lachnospiraceae; 93%; Clostridium XlVb; 80%
54	0.00146828827637532	0.00301778081605527	0.00719952219699104	0.00833192724068102	0.00322381072188123	0.00551645898773063	0.00144512691052026	0.0258417077723757	0.00110118734514175	0.000704974541521674	0.000161793434769289	5.69105794180399e-05	0.000185331206670176	0.000112015047143981	0.00512871381294696	0.00360141053124205	0.00186341092918561	0.0035384814384492	0.000245461007519218	8.89894181016812e-05	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 95%; Clostridium XlVa; 33%
55	0.000380385563827804	0.00265039880366594	0.0032606531689271	0.00556674614770391	0.000484625141197831	0.00971509721728116	0.00719935951786458	0.00236015597301883	0.000157312477877393	0.00158085200220012	8.08967173846443e-05	0.000834688498131252	0.00166798086003158	0.00358448150860739	0.000698462970634799	0.00316180173400124	0.000651289256802737	0.00459853283984115	0.00276466608469014	0.00025213668462143	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 100%; Roseburia; 54%
56	0	0.000419865157016386	0.000626045408434004	0.00105513489074126	0.000716402382640273	0.00193076064570572	0.00451930597471791	0.00200013218052443	0.000298893707967046	0.000427257297891924	0	0.00187804912079532	0.00233208435059972	0.000336045141431942	0.000638594716008959	0.000828493502492303	0.00132066988185	4.4790904284167e-05	6.45950019787417e-05	0.000103820987785295	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Ruminococcaceae; 100%; Oscillibacter; 70%
57	3.04308451062243e-05	0.000236174150821717	0.00159119874643643	0.00218303770498193	0.000126423949877695	0	0	4.00026436104886e-05	0.000157312477877393	0.000128177189367577	0.0020339746085282	0.00011382115883608	7.72213361125733e-05	0.00169889488168371	0.000538814291632559	0.00272219293676042	0.00164631451025136	1.49303014280557e-05	1.29190003957483e-05	0	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Bacilli; 100%; Lactobacillales; 100%; Streptococcaceae; 100%; Lactococcus; 100%
