OTU_ID	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	Taxonomy
31	0	0	0	0	0	0	0	0	0	0	9.17938279638849e-06	0	0	0	0	0	0	0	0	0	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Bacilli; 100%; Bacillales; 98%; Bacillaceae 1; 88%; Bacillus; 87%
32	0.000310666840285837	0.0109329801450738	0.00604557331629466	0.00307354482333596	0.00414598876391004	0.00443213208274856	0.00438743536138888	0.010591102563854	0.0102334480045071	0.00156683084503355	0.00107398778717745	0.00109421135782764	0.00137971462800928	0.00663005984579058	0.00462516440992761	0.00322944532938045	0.00497132862571574	0.00460737149382312	0.00250867881062531	0.00224738065313381	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 100%; Lachnospiracea_incertae_sedis; 98%
33	0	0	0	0	4.60665418212227e-05	0	0.00263725622815725	0.000343866966358895	0	0	0	1.88657130659937e-05	0.00988295586802302	0.000320071854624373	1.64012922337859e-05	0.00021529635529203	0.0321254782108005	4.98094215548446e-05	0	1.43145264530816e-05	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Ruminococcaceae; 100%; Ruminococcus; 100%
34	0.000431902680397383	0.00558796762970439	0.00747845270619566	0.00530134912481437	0.00458362091121166	0.00678670225170874	0.00944617230812689	0.00897492782196715	0.00467179148031845	0.00478295731641821	0.000504866053801367	0.00249027412471117	0.00245949129340785	0.00205760477972811	0.00262420675740574	0.00462887163877864	0.00629833666524943	0.00159390148975503	0.00187874624584274	0.00101633137816879	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 99%; Lachnospiracea_incertae_sedis; 68%
35	0.000985041200906313	0.00815003974450957	0.00630074361860579	0.00519821003678296	0.0103649719097751	0.00260387759861478	0.00450731064448694	0.00512361779874753	0.00760430128398155	0.00547016382739784	0.00155131569258966	0.000584837105045805	0.000389919351393928	0.000800179636560932	0.00027882196797436	0.000707402310245241	0.000594182704268814	0.000597713058658135	0.000364697800663591	0.000200403370343142	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Ruminococcaceae; 100%; Faecalibacterium; 77%
36	0.000484943360446185	0.000110434142879533	0.000117770908758987	0.000144394723243971	2.30332709106113e-05	8.31024765515355e-05	0	0	0	0.00010995304175674	0	0	0.000194959675696964	6.8586825990937e-05	0.000229618091273002	0	5.94182704268814e-05	0	1.10514485049573e-05	1.43145264530816e-05	Root; 100%; Bacteria; 100%; "Proteobacteria"; 100%; Gammaproteobacteria; 100%; "Enterobacteriales"; 100%; Enterobacteriaceae; 100%; Escherichia/Shigella; 79%
37	0.000697106080641391	0.000220868285759067	0.000137399393552151	4.12556352125632e-05	0.000921330836424454	2.77008255171785e-05	0.000143850339717668	0.000206320179815337	8.08968221700165e-05	0.000137441302195926	6.42556795747195e-05	7.54628522639749e-05	4.49906943916071e-05	9.14491013212494e-05	0.000262420675740574	3.07566221845757e-05	0.000435733983130464	0.000373570661661334	0.000464160837208206	0.000257661476155468	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Bacilli; 100%; Lactobacillales; 100%; Enterococcaceae; 100%; Enterococcus; 100%
38	0.00316728632291414	0.0062726593155575	0.0131707132962134	0.0146870061356725	0.00522855249670877	0.00872576003791123	0.00584991381518518	0.0133420382947251	0.00258869830944053	0.00357347385709406	0.00279971175289849	0.00266006554230511	0.00268444476536589	0.00578415565856902	0.00395271142834239	0.00738158932429817	0.00673407064837989	0.00551639343719904	0.0027960164717542	0.00592621395157577	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 100%; Ruminococcus2; 42%
39	0.000204585480188234	0.000905559971612174	0.000431826665449618	0	0	8.31024765515355e-05	0	0	0	0	9.17938279638849e-06	0	1.49968981305357e-05	0	1.64012922337859e-05	0	0	0	6.63086910297438e-05	2.86290529061631e-05	Root; 100%; Bacteria; 100%; "Proteobacteria"; 100%; Gammaproteobacteria; 100%; "Enterobacteriales"; 100%; Enterobacteriaceae; 100%; Salmonella; 98%
40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Bacilli; 100%; Lactobacillales; 100%; Lactobacillaceae; 100%; Lactobacillus; 100%
41	6.06179200557731e-05	0.00026504194291088	0.00274798787104303	0.0063946234579473	0.0036622900747872	0.0184764506199581	0.00719251698588342	0.0136515185644481	4.04484110850082e-05	0.000632229990101257	0	0.00215069128952328	0.00247448819153839	0.000411520955945622	0.00319825198558824	0.00119950826519845	0.00289168916077489	1.24523553887111e-05	2.21028970099146e-05	0.000873186113637976	Root; 100%; Bacteria; 100%; "Bacteroidetes"; 100%; "Bacteroidia"; 100%; "Bacteroidales"; 100%; Bacteroidaceae; 100%; Bacteroides; 100%
42	0	0.00227494334331839	0.00184507757055746	0.00165022540850253	0.00135896298372607	0.00229916851792582	0.00112682766112174	0.00240706876451226	0.00362013279210824	0.00398579776368184	0.00166146828614632	0.000886688514101705	0.00148469291492303	0.00393231135681372	0.00249299641953545	0.0025374213302275	0.00332742314390536	0.000834307811043647	0.000464160837208206	0.000973387798809547	Root; 100%; Bacteria; 100%; "Actinobacteria"; 57%; Actinobacteria; 57%; Coriobacteridae; 54%; Coriobacteriales; 54%; "Coriobacterineae"; 54%; Coriobacteriaceae; 54%; Denitrobacterium; 24%
43	0.000386439240355553	0.00119268874309896	0.00751770967578199	0.00983946899819632	0.00882174275876415	0.0142105234903126	0.0127307550650136	0.0188439097564674	0	0.000164929562635111	0	0.00050937425278183	0.00010497828691375	0	0.00109888657966365	0.00056899751041465	0.000891274056403221	0.000174332975441956	8.84115880396584e-05	0.000472379372951692	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Negativicutes; 100%; Selenomonadales; 100%; Acidaminococcaceae; 100%; Phascolarctobacterium; 100%
44	0.000250048920230064	0.00103808094306761	0.00573151755960402	0.00453811987338195	0.00145109606736851	0.0170083068675476	0.00225365532224347	0.0309824136689364	4.04484110850082e-05	0.000824647813175553	1.8358765592777e-05	0.00128286848848757	0.000854823193440534	6.8586825990937e-05	0.00295223260208145	0.000123026488738303	0.000376315712703582	3.73570661661334e-05	6.63086910297438e-05	0.000443750320045529	Root; 100%; Bacteria; 100%; "Bacteroidetes"; 100%; "Bacteroidia"; 100%; "Bacteroidales"; 100%; Bacteroidaceae; 100%; Bacteroides; 100%
45	1.51544800139433e-05	0.000927646800188081	0.00123659454196936	0.00253722156557264	0.00230332709106113	0.00188365613516814	0.00280508162449453	0.00264777564096349	0.00291228559812059	0.00560760512959376	0.000458969139819425	0.0024148112724472	0.00262445717284375	0.00288064669161936	0.00239458866613274	0.00255279964131978	0.00299071961148636	0.000485641860159735	0.00028733766112889	0.00227600970603997	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 99%; Ruminococcaceae; 99%; Intestinimonas; 72%
46	2.27317200209149e-05	0.000817212657308547	0.00186470605535062	0.00377489062194953	0.00168142877647463	0.0033517998875786	0.00783984351461292	0.00367937654004017	0.000424708316392586	0.00404077428456021	9.17938279638849e-06	0.00322603693428492	0.00199458745136125	0.00116597604184593	0.000623249104883863	0.000292187910753469	0.00164390548181039	0	0	5.72581058123263e-05	Root; 100%; Bacteria; 100%; Firmicutes; 98%; Clostridia; 98%; Clostridiales; 98%; Ruminococcaceae; 74%; Flavonifractor; 19%
47	0.000121235840111546	0.001656512143193	0.00145250787469417	0.00231031557190354	0.00322465792748559	0.00138504127585893	0.00244545577520036	0.00502045770883986	0.00105165868821021	0.00390333298236428	0.000844503217267741	0.00279212553376707	0.00149968981305357	0.00160035927312186	0.00337866620015989	0.00396760426181026	0.0041592789298817	0.000784498389488802	0.000950424571426327	0.00214717896796224	Root; 100%; Bacteria; 100%; Firmicutes; 84%; Clostridia; 53%; Clostridiales; 43%; Ruminococcaceae; 17%; Cellulosibacter; 13%
48	0.0019776596418196	0.00287128771486787	0.00777287997809313	0.00379551843955581	0.00177356186011707	0.0029639883303381	0.00134260317069824	0.00440149716939385	0.000465156727477595	0.00250143169996584	0.000458969139819425	9.43285653299686e-05	0.00202458124762232	0.00112025149118531	0.00067245298158522	0.00198380213090513	0.0019013846536602	0.000398475372438757	0.000198926073089231	2.86290529061631e-05	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Peptostreptococcaceae; 100%; Intestinibacter; 88%
49	0.00109112256100392	0.00512414422961035	0.00504452059184327	0.0103757922559596	0.00386958951298271	0.00576177170757313	0.0027331564546357	0.0138578387442635	0.00171905747111285	0.00142938954283763	0.000321278397873597	0.00101874850556366	0.000149968981305357	0.000457245506606247	0.00611768200320213	0.00267582613005809	0.000752631425407164	0.001681067977476	0.000154720279069402	0.000171774317436979	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 99%; Clostridium XlVa; 78%
50	2.27317200209149e-05	0.000176694628607253	0.00109919514841721	0.00356861244588672	0.00149716260918974	0.00919667407170327	0.00318868253040831	0.00966266175468494	8.08968221700165e-05	0.00118199519888496	9.17938279638849e-06	0.00182997416740139	0.00107977666539857	0.000411520955945622	0.00213216799039216	0.00086118542116812	0.00174293593252185	0	3.31543455148719e-05	0.000400806740686284	Root; 100%; Bacteria; 100%; "Bacteroidetes"; 100%; "Bacteroidia"; 100%; "Bacteroidales"; 100%; "Rikenellaceae"; 100%; Alistipes; 100%
51	0	0	1.96284847931645e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Root; 100%; Bacteria; 100%; "Proteobacteria"; 100%; Gammaproteobacteria; 100%; Pseudomonadales; 100%; Pseudomonadaceae; 100%; Pseudomonas; 98%
52	0	2.20868285759067e-05	0.000117770908758987	0.00292915010009199	0.00050673196003345	0.00263157842413196	0.0104051745729113	0.00749629986662391	0.000303363083137562	0.00280380256479688	0	0.00558425106753414	0.000749844906526784	0.000594419158588121	0.000114809045636501	0.000938076976629559	0.0044563702820161	0	0	0	Root; 100%; Bacteria; 100%; Firmicutes; 96%; Clostridia; 95%; Clostridiales; 95%; Ruminococcaceae; 78%; Anaerotruncus; 39%
53	0.000340975800313724	0.00026504194291088	3.92569695863289e-05	0.000330045081700506	0.0012207633582624	0.000277008255171785	0.000263725622815725	0.00161617474188681	0.000930313454955189	0.00236399039776992	0.000532404202190533	0.00143379419301552	0.00145469911866196	0.00153177244713093	0.000590446520416291	0.000707402310245241	0.00118836540853763	0.0026772564085729	0.00306125123587317	0.00224738065313381	Root; 100%; Bacteria; 100%; Firmicutes; 99%; Clostridia; 99%; Clostridiales; 99%; Lachnospiraceae; 93%; Clostridium XlVb; 80%
54	0.00181096036166622	0.0022970301718943	0.00504452059184327	0.00955067955170838	0.00428418838937371	0.00518005437171238	0.00146247845379629	0.0175028285876677	0.00137524597689028	0.00115450693844577	0.000100973210760273	0.000320717122121893	2.99937962610714e-05	0.000502970057266872	0.00639650397117649	0.00241439484148919	0.00120817149867992	0.00281423231784872	0.000132617382059488	0.000229032423249305	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 95%; Clostridium XlVa; 33%
55	0.000765301240704135	0.00178903311464844	0.0042004957457372	0.00748789779108022	0.00069099812731834	0.00855955508480816	0.00592183898504401	0.00202881510151748	0.000384259905307578	0.000384835646148591	0.000165228890334993	0.000698031383441767	0.00205457504388339	0.00466390416738372	0.000738058150520364	0.00270658275224266	0.00162409939166809	0.00310063649178908	0.00229870128903112	0.00018608884389006	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Lachnospiraceae; 100%; Roseburia; 54%
56	0	0.000441736571518134	0.000588854543794934	0.000990135245101517	0.0012207633582624	0.00191135696068532	0.00529848751293412	0.00306041600059416	0.000404484110850082	0.000824647813175553	2.75381483891655e-05	0.00235821413324921	0.00119975185044286	0.000251485028633436	0.000885669780624436	0.000538240888230075	0.00170332375223727	1.24523553887111e-05	3.31543455148719e-05	0.000143145264530816	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Clostridia; 100%; Clostridiales; 100%; Ruminococcaceae; 100%; Oscillibacter; 70%
57	2.27317200209149e-05	0.00019878145718316	0.000863653330899237	0.002124665213447	0.000230332709106113	5.5401651034357e-05	0	0	0.000202242055425041	0.000219906083513481	0.00157885384097882	0.000113194278395962	1.49968981305357e-05	0.00194329340307655	0.000377229721377075	0.00199918044199742	0.0019013846536602	2.49047107774223e-05	5.52572425247865e-05	2.86290529061631e-05	Root; 100%; Bacteria; 100%; Firmicutes; 100%; Bacilli; 100%; Lactobacillales; 100%; Streptococcaceae; 100%; Lactococcus; 100%
